New PAW TMT results file!																																											
"Program ""PAW_protein_grouper.py"" run on Sun Apr 21 17:32:29 2019"																																											
8	1	CONT_021|CASB_BOVIN	 	 	 	contaminant	32.1	224	25107	BETA CASEIN PRECURSOR [Bos taurus].	85	85	1	38	47	38	47	38	47	38	6614195.141	3880806.089	777029.2644	5299167.369	3680460.66	3883580.445	8390071.583	8680375.052	10852133.33	4609553.288	6210038.106	47	506205.2136	1429410.613	789725.7397	664984.3051	605712.5757	576952.1597	1462014.007	948109.7442	570917.46	4313511.045	1186754.286
10	1	CONT_041|gi|109048|pir||S22025	 	 	"CONT_025|gi|346581|pir||S29094, CONT_041|gi|109048|pir||S22025, CONT_071|gi|181400, CONT_073|gi|87303|pir||JS0487, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_109|gi|125116|sp|P15241|K2M2_SHEEP, CONT_120|gi|125108|sp|P08729|K2C7_HUMAN, CONT_129|gi|1346344|sp|P02538|K2CA_HUMAN, CONT_130|gi|1346345|sp|P04259|K2CB_HUMAN, CONT_131|gi|1346346|sp|P48666|K2CC_HUMAN, CONT_132|gi|1346348|sp|P48668|K2CE_HUMAN, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN, CONT_143|gi|88054|pir||A22940, CONT_173|gi|1903218|gnl|PID|e255345, CONT_176|gi|2119206|pir||S34165, sp|O95678|K2C75_HUMAN, sp|P04264|K2C1_HUMAN, sp|P08670|VIME_HUMAN, sp|P08729|K2C7_HUMAN, sp|P12035|K2C3_HUMAN, sp|P13647|K2C5_HUMAN, sp|P48668|K2C6C_HUMAN, sp|P78385|KRT83_HUMAN, sp|Q01546|K22O_HUMAN, sp|Q5XKE5|K2C79_HUMAN, sp|Q6KB66|K2C80_HUMAN, sp|Q8N1N4|K2C78_HUMAN, sp|Q9NSB2|KRT84_HUMAN"	contaminant	33.7	508	55245	"keratin type II, KII-9, hair [Ovis aries]."	70	3	0.043	52	18	3	0	24.453	6.321	3	21198.7666	40404.47656	2972.67041	96469.83984	8813.973877	28092.70606	21778.35571	19170.81055	16874.23486	8518.630127	29035.75491	0	0	0	0	0	0	0	0	0	0	0	0
12	1	CONT_060|gi|542923|pir||S37780 (+2)	CONT_060|gi|542923|pir||S37780&CONT_095|gi|547750|sp|P35900|K1CT_HUMAN&sp|P35900|K1C20_HUMAN	 	"CONT_050|gi|280816|pir||A37343, CONT_060|gi|542923|pir||S37780, CONT_074|gi|1070608|pir||KRHU9, CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN, CONT_101|gi|125081|sp|P19012|K1CO_HUMAN, CONT_108|gi|125090|sp|P02534|K1M1_SHEEP, CONT_123|gi|125091|sp|P25690|K1M2_SHEEP, CONT_138|gi|71531|pir||KRSHL1, CONT_156|gi|1363944|pir||JC4313, sp|O76009|KT33A_HUMAN, sp|P00747|PLMN_HUMAN, sp|P02533|K1C14_HUMAN, sp|P13646|K1C13_HUMAN, sp|Q14525|KT33B_HUMAN, sp|Q15323|K1H1_HUMAN, sp|Q6A162|K1C40_HUMAN, sp|Q9C075|K1C23_HUMAN"	contaminant	6.1	424	48571	"keratin 20, cytoskeletal [Homo sapiens]."	13	1	0.077	6	7	0	1	0.079	1.031	0	0	0	0	0	0	0	0	0	0	0	0	1	15630.32422	10258.06055	18203.79883	12298.04492	12318.25195	12887.3877	14890.0166	15283.35352	5075.228516	14887.79688	13173.22637
15	1	CONT_074|gi|1070608|pir||KRHU9 (+2)	CONT_074|gi|1070608|pir||KRHU9&CONT_099|gi|417200|sp|P08727|K1CS_HUMAN&sp|P08727|K1C19_HUMAN	 	"CONT_050|gi|280816|pir||A37343, CONT_060|gi|542923|pir||S37780, CONT_074|gi|1070608|pir||KRHU9, CONT_076|gi|125083|sp|P05783|K1CR_HUMAN, CONT_092|gi|71528|pir||KRHU0, CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN, CONT_101|gi|125081|sp|P19012|K1CO_HUMAN, CONT_108|gi|125090|sp|P02534|K1M1_SHEEP, CONT_138|gi|71531|pir||KRSHL1, CONT_151|gi|1000379|bbs|168429, CONT_156|gi|1363944|pir||JC4313, CONT_167|gi|1668744|gnl|PID|e195475, sp|O76013|KRT36_HUMAN, sp|O76014|KRT37_HUMAN, sp|O76015|KRT38_HUMAN, sp|P02533|K1C14_HUMAN, sp|P13646|K1C13_HUMAN, sp|P35527|K1C9_HUMAN, sp|Q14525|KT33B_HUMAN, sp|Q14532|K1H2_HUMAN, sp|Q15323|K1H1_HUMAN"	contaminant	15.8	400	44091	"keratin 19, type I, cytoskeletal [Homo sapiens]."	53	0	0	29	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	1	CONT_076|gi|125083|sp|P05783|K1CR_HUMAN (+2)	CONT_076|gi|125083|sp|P05783|K1CR_HUMAN&CONT_077|gi|106851|pir||S06889&sp|P05783|K1C18_HUMAN	 	"CONT_074|gi|1070608|pir||KRHU9, CONT_076|gi|125083|sp|P05783|K1CR_HUMAN, CONT_092|gi|71528|pir||KRHU0, CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN, CONT_101|gi|125081|sp|P19012|K1CO_HUMAN, CONT_108|gi|125090|sp|P02534|K1M1_SHEEP, CONT_138|gi|71531|pir||KRSHL1, CONT_156|gi|1363944|pir||JC4313, CONT_167|gi|1668744|gnl|PID|e195475, sp|O76013|KRT36_HUMAN, sp|O76014|KRT37_HUMAN, sp|O76015|KRT38_HUMAN, sp|P02533|K1C14_HUMAN, sp|P13646|K1C13_HUMAN, sp|Q14525|KT33B_HUMAN, sp|Q14532|K1H2_HUMAN, sp|Q15323|K1H1_HUMAN"	contaminant	3.5	430	48057	"KERATIN, TYPE I CYTOSKELETAL 18 (CYTOKERATIN 18) (K18) (CK 18) [Homo sapiens]."	9	1	0.111	5	4	1	0	1.006	0.006	1	5556.040039	5082.759766	1223.881714	9540.350586	4270.424316	6234.748535	8008.875977	8720.374023	6196.084473	6523.33252	6681.443359	0	0	0	0	0	0	0	0	0	0	0	0
20	1	CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN (+1)	CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN&sp|Q04695|K1C17_HUMAN	 	"CONT_050|gi|280816|pir||A37343, CONT_060|gi|542923|pir||S37780, CONT_074|gi|1070608|pir||KRHU9, CONT_076|gi|125083|sp|P05783|K1CR_HUMAN, CONT_092|gi|71528|pir||KRHU0, CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN, CONT_101|gi|125081|sp|P19012|K1CO_HUMAN, CONT_108|gi|125090|sp|P02534|K1M1_SHEEP, CONT_138|gi|71531|pir||KRSHL1, CONT_151|gi|1000379|bbs|168429, CONT_156|gi|1363944|pir||JC4313, CONT_167|gi|1668744|gnl|PID|e195475, sp|O76013|KRT36_HUMAN, sp|O76014|KRT37_HUMAN, sp|O76015|KRT38_HUMAN, sp|P02533|K1C14_HUMAN, sp|P13646|K1C13_HUMAN, sp|P35527|K1C9_HUMAN, sp|Q14525|KT33B_HUMAN, sp|Q14532|K1H2_HUMAN, sp|Q15323|K1H1_HUMAN, sp|Q9C075|K1C23_HUMAN"	contaminant	44.7	432	48105	"KERATIN, TYPE I CYTOSKELETAL 17 (CYTOKERATIN 17) (K17) (CK 17) (39.1) (VERSION 1) [Homo sapiens]."	162	26	0.16	90	72	14	12	34.704	27.192	14	739291.0295	474723.5353	94881.02326	2056031.679	209316.9072	387480.7393	497188.6626	911864.6867	312811.5814	350947.7902	659961.8457	12	101555.3484	55652.28366	89756.07056	155098.2297	75221.70136	124365.6151	200393.3925	66002.67932	82007.42798	97130.88196	104718.3631
21	1	CONT_101|gi|125081|sp|P19012|K1CO_HUMAN (+1)	CONT_101|gi|125081|sp|P19012|K1CO_HUMAN&sp|P19012|K1C15_HUMAN	 	"CONT_050|gi|280816|pir||A37343, CONT_060|gi|542923|pir||S37780, CONT_074|gi|1070608|pir||KRHU9, CONT_076|gi|125083|sp|P05783|K1CR_HUMAN, CONT_092|gi|71528|pir||KRHU0, CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN, CONT_101|gi|125081|sp|P19012|K1CO_HUMAN, CONT_108|gi|125090|sp|P02534|K1M1_SHEEP, CONT_138|gi|71531|pir||KRSHL1, CONT_151|gi|1000379|bbs|168429, CONT_156|gi|1363944|pir||JC4313, CONT_167|gi|1668744|gnl|PID|e195475, sp|O76013|KRT36_HUMAN, sp|O76014|KRT37_HUMAN, sp|O76015|KRT38_HUMAN, sp|P02533|K1C14_HUMAN, sp|P13646|K1C13_HUMAN, sp|P35527|K1C9_HUMAN, sp|Q14525|KT33B_HUMAN, sp|Q14532|K1H2_HUMAN, sp|Q15323|K1H1_HUMAN"	contaminant	16.7	456	49167	"KERATIN, TYPE I CYTOSKELETAL 15 (CYTOKERATIN 15) (K15) (CK 15) [Homo sapiens]."	139	0	0	85	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	1	CONT_102|gi|88044|pir||S01068	 	 	"CONT_025|gi|346581|pir||S29094, CONT_041|gi|109048|pir||S22025, CONT_071|gi|181400, CONT_073|gi|87303|pir||JS0487, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_109|gi|125116|sp|P15241|K2M2_SHEEP, CONT_120|gi|125108|sp|P08729|K2C7_HUMAN, CONT_129|gi|1346344|sp|P02538|K2CA_HUMAN, CONT_130|gi|1346345|sp|P04259|K2CB_HUMAN, CONT_131|gi|1346346|sp|P48666|K2CC_HUMAN, CONT_132|gi|1346348|sp|P48668|K2CE_HUMAN, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN, CONT_143|gi|88054|pir||A22940, CONT_173|gi|1903218|gnl|PID|e255345, CONT_176|gi|2119206|pir||S34165, sp|O95678|K2C75_HUMAN, sp|P04264|K2C1_HUMAN, sp|P08670|VIME_HUMAN, sp|P08729|K2C7_HUMAN, sp|P12035|K2C3_HUMAN, sp|P13647|K2C5_HUMAN, sp|P35908|K22E_HUMAN, sp|P48668|K2C6C_HUMAN, sp|P78385|KRT83_HUMAN, sp|Q01546|K22O_HUMAN, sp|Q14CN4|K2C72_HUMAN, sp|Q5XKE5|K2C79_HUMAN, sp|Q6KB66|K2C80_HUMAN, sp|Q7RTS7|K2C74_HUMAN, sp|Q7Z794|K2C1B_HUMAN, sp|Q8N1N4|K2C78_HUMAN, sp|Q9NSB2|KRT84_HUMAN"	contaminant	26.5	408	45507	"keratin 4, type II, cytoskeletal (fragment) [Homo sapiens]."	63	10	0.159	34	29	7	3	8.287	3.809	7	132605.158	71304.23077	15300.91754	158029.968	47550.07996	84299.70813	106276.9267	148998.9797	85893.18781	77519.49243	101386.4146	3	10536.96106	13532.96497	26368.39478	13008.03272	15029.53565	13716.80518	21626.23926	9209.574585	10131.93677	15240.99072	14840.14357
24	1	CONT_109|gi|125116|sp|P15241|K2M2_SHEEP (+1)	CONT_109|gi|125116|sp|P15241|K2M2_SHEEP&CONT_144|gi|89882|pir||S05408	 	"CONT_025|gi|346581|pir||S29094, CONT_041|gi|109048|pir||S22025, CONT_071|gi|181400, CONT_073|gi|87303|pir||JS0487, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_109|gi|125116|sp|P15241|K2M2_SHEEP, CONT_120|gi|125108|sp|P08729|K2C7_HUMAN, CONT_129|gi|1346344|sp|P02538|K2CA_HUMAN, CONT_130|gi|1346345|sp|P04259|K2CB_HUMAN, CONT_131|gi|1346346|sp|P48666|K2CC_HUMAN, CONT_132|gi|1346348|sp|P48668|K2CE_HUMAN, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN, CONT_143|gi|88054|pir||A22940, CONT_173|gi|1903218|gnl|PID|e255345, CONT_176|gi|2119206|pir||S34165, sp|O95678|K2C75_HUMAN, sp|P04264|K2C1_HUMAN, sp|P08670|VIME_HUMAN, sp|P08729|K2C7_HUMAN, sp|P12035|K2C3_HUMAN, sp|P13647|K2C5_HUMAN, sp|P48668|K2C6C_HUMAN, sp|P78385|KRT83_HUMAN, sp|Q01546|K22O_HUMAN, sp|Q5XKE5|K2C79_HUMAN, sp|Q6KB66|K2C80_HUMAN, sp|Q8N1N4|K2C78_HUMAN, sp|Q9NSB2|KRT84_HUMAN"	contaminant	29.9	491	53681	"KERATIN, TYPE II MICROFIBRILLAR, COMPONENT 7C [Ovis aries]."	59	3	0.051	44	15	3	0	18.914	3.302	3	29951.59399	44206.77393	10141.38574	586205.0625	3458.95166	73112.55859	43761.78418	53596.21582	40476.06616	23990.15772	99862.12939	0	0	0	0	0	0	0	0	0	0	0	0
31	1	CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN (+1)	CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN&sp|P04259|K2C6B_HUMAN	 	"CONT_025|gi|346581|pir||S29094, CONT_041|gi|109048|pir||S22025, CONT_071|gi|181400, CONT_073|gi|87303|pir||JS0487, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_109|gi|125116|sp|P15241|K2M2_SHEEP, CONT_120|gi|125108|sp|P08729|K2C7_HUMAN, CONT_129|gi|1346344|sp|P02538|K2CA_HUMAN, CONT_130|gi|1346345|sp|P04259|K2CB_HUMAN, CONT_131|gi|1346346|sp|P48666|K2CC_HUMAN, CONT_132|gi|1346348|sp|P48668|K2CE_HUMAN, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN, CONT_143|gi|88054|pir||A22940, CONT_173|gi|1903218|gnl|PID|e255345, sp|O95678|K2C75_HUMAN, sp|P04264|K2C1_HUMAN, sp|P08670|VIME_HUMAN, sp|P08729|K2C7_HUMAN, sp|P12035|K2C3_HUMAN, sp|P13647|K2C5_HUMAN, sp|P35908|K22E_HUMAN, sp|P48668|K2C6C_HUMAN, sp|P78385|KRT83_HUMAN, sp|Q01546|K22O_HUMAN, sp|Q14CN4|K2C72_HUMAN, sp|Q5XKE5|K2C79_HUMAN, sp|Q7RTS7|K2C74_HUMAN, sp|Q7Z794|K2C1B_HUMAN, sp|Q8N1N4|K2C78_HUMAN, sp|Q9NSB2|KRT84_HUMAN"	contaminant	49.1	564	60066	"KERATIN, TYPE II CYTOSKELETAL 6F (CYTOKERATIN 6F) (CK 6F) (K6F KERATIN) [Homo sapiens]."	314	0	0	178	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	1	CONT_156|gi|1363944|pir||JC4313 (+1)	CONT_156|gi|1363944|pir||JC4313&sp|P08779|K1C16_HUMAN	 	"CONT_050|gi|280816|pir||A37343, CONT_060|gi|542923|pir||S37780, CONT_074|gi|1070608|pir||KRHU9, CONT_076|gi|125083|sp|P05783|K1CR_HUMAN, CONT_092|gi|71528|pir||KRHU0, CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN, CONT_101|gi|125081|sp|P19012|K1CO_HUMAN, CONT_108|gi|125090|sp|P02534|K1M1_SHEEP, CONT_138|gi|71531|pir||KRSHL1, CONT_151|gi|1000379|bbs|168429, CONT_156|gi|1363944|pir||JC4313, CONT_167|gi|1668744|gnl|PID|e195475, sp|O76013|KRT36_HUMAN, sp|O76014|KRT37_HUMAN, sp|O76015|KRT38_HUMAN, sp|P02533|K1C14_HUMAN, sp|P13646|K1C13_HUMAN, sp|P35527|K1C9_HUMAN, sp|Q14525|KT33B_HUMAN, sp|Q14532|K1H2_HUMAN, sp|Q15323|K1H1_HUMAN"	contaminant	65.5	473	51237	"type I keratin 16 [human, epidermal keratinocytes, Peptide, 473 aa]."	267	78	0.292	156	111	44	34	90.44	64.981	44	1672478.107	933548.9293	208365.6155	2853939.662	412691.7614	975620.6145	1128088.417	1737471.181	929965.0898	805403.7367	1272134.167	34	263264.8251	208923.9702	390908.0286	415117.6564	338481.7444	355487.2913	486508.4543	280351.8815	301507.8382	319576.6516	336012.8342
36	1	CONT_167|gi|1668744|gnl|PID|e195475 (+1)	CONT_167|gi|1668744|gnl|PID|e195475&sp|Q92764|KRT35_HUMAN	 	"CONT_074|gi|1070608|pir||KRHU9, CONT_076|gi|125083|sp|P05783|K1CR_HUMAN, CONT_092|gi|71528|pir||KRHU0, CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN, CONT_101|gi|125081|sp|P19012|K1CO_HUMAN, CONT_108|gi|125090|sp|P02534|K1M1_SHEEP, CONT_123|gi|125091|sp|P25690|K1M2_SHEEP, CONT_138|gi|71531|pir||KRSHL1, CONT_156|gi|1363944|pir||JC4313, CONT_167|gi|1668744|gnl|PID|e195475, sp|O76009|KT33A_HUMAN, sp|O76013|KRT36_HUMAN, sp|O76014|KRT37_HUMAN, sp|O76015|KRT38_HUMAN, sp|P02533|K1C14_HUMAN, sp|P13646|K1C13_HUMAN, sp|Q14525|KT33B_HUMAN, sp|Q14532|K1H2_HUMAN, sp|Q15323|K1H1_HUMAN"	contaminant	13.4	425	47570	(X90763) HHa5 hair keratin type I intermediate filament [Homo sapiens].	15	2	0.133	11	4	2	0	3.513	0.013	2	15676.44434	32457.79883	2256.826507	65088.76953	5555.144287	15059.56787	13510.61133	13582.04932	11058.65527	10353.71826	20260.30656	0	0	0	0	0	0	0	0	0	0	0	0
38	1	CONT_173|gi|1903218|gnl|PID|e255345 (+1)	CONT_173|gi|1903218|gnl|PID|e255345&sp|P78386|KRT85_HUMAN	 	"CONT_025|gi|346581|pir||S29094, CONT_041|gi|109048|pir||S22025, CONT_071|gi|181400, CONT_073|gi|87303|pir||JS0487, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_109|gi|125116|sp|P15241|K2M2_SHEEP, CONT_120|gi|125108|sp|P08729|K2C7_HUMAN, CONT_129|gi|1346344|sp|P02538|K2CA_HUMAN, CONT_130|gi|1346345|sp|P04259|K2CB_HUMAN, CONT_131|gi|1346346|sp|P48666|K2CC_HUMAN, CONT_132|gi|1346348|sp|P48668|K2CE_HUMAN, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN, CONT_143|gi|88054|pir||A22940, CONT_173|gi|1903218|gnl|PID|e255345, CONT_176|gi|2119206|pir||S34165, sp|O95678|K2C75_HUMAN, sp|P04264|K2C1_HUMAN, sp|P08670|VIME_HUMAN, sp|P08729|K2C7_HUMAN, sp|P12035|K2C3_HUMAN, sp|P13647|K2C5_HUMAN, sp|P48668|K2C6C_HUMAN, sp|P78385|KRT83_HUMAN, sp|Q01546|K22O_HUMAN, sp|Q5XKE5|K2C79_HUMAN, sp|Q6KB66|K2C80_HUMAN, sp|Q8N1N4|K2C78_HUMAN, sp|Q9NSB2|KRT84_HUMAN"	contaminant	22.7	507	55802	(X99140) type II intermediate filament of hair keratin [Homo sapiens].	48	0	0	33	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	1	CONT_176|gi|2119206|pir||S34165	 	 	"CONT_025|gi|346581|pir||S29094, CONT_041|gi|109048|pir||S22025, CONT_073|gi|87303|pir||JS0487, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_109|gi|125116|sp|P15241|K2M2_SHEEP, CONT_120|gi|125108|sp|P08729|K2C7_HUMAN, CONT_143|gi|88054|pir||A22940, CONT_173|gi|1903218|gnl|PID|e255345, CONT_176|gi|2119206|pir||S34165, sp|P04264|K2C1_HUMAN, sp|P08670|VIME_HUMAN, sp|P08729|K2C7_HUMAN, sp|P78385|KRT83_HUMAN, sp|Q6KB66|K2C80_HUMAN, sp|Q9NSB2|KRT84_HUMAN"	contaminant	31.8	346	36626	"keratin type II, KRT2.11, hair (fragments) [Ovis aries]."	27	1	0.037	22	5	1	0	4.216	0.346	1	63832.60547	74867.16406	7402.210938	142055.5469	38232.16406	74561.25	61439.83203	61811.58984	55179.95703	54841.13672	69646.80512	0	0	0	0	0	0	0	0	0	0	0	0
40	1	REV_P02788	 	 	 	reversed	4.2	710	78181	REVERSED.	4	4	1	4	0	4	0	4	0	4	103165.2354	70047.09473	10036.58581	84368.94043	32796.48975	91836.12598	133392.9805	84737.46387	94233.99707	90287.76074	87207.34316	0	0	0	0	0	0	0	0	0	0	0	0
41	1	REV_P18283	 	 	 	reversed	15.3	190	21954	REVERSED.	3	3	1	2	1	2	1	2	1	2	26471.34399	12181.14404	3740.709396	25229.16235	8295.401856	17504.02588	68165.26953	17914.42554	30170.76367	28972.96948	26100.5007	1	20102.19531	32819.10156	37300.46094	22355.17773	18851.99805	19054.84766	49468.49219	20102.47656	20356.96875	11390.1543	25180.18731
42	1	REV_P19338	 	 	 	reversed	2.1	710	76613	REVERSED.	3	3	1	3	0	3	0	3	0	3	1029116.555	533972.8555	76765.45313	478572.3672	329703.9277	647400.2773	752032.1445	752737.9863	859461.2188	710915.25	677101.398	0	0	0	0	0	0	0	0	0	0	0	0
43	1	REV_Q14204	 	 	 	reversed	0.6	4646	532401	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	41974.81787	36009.66992	57033.75147	49372.88574	53216.89746	47653.29199	39161.96582	47718.65918	29747.77783	36657.89649	43854.76138
44	1	REV_Q5JU67	 	 	 	reversed	4	520	60533	REVERSED.	4	4	1	3	1	3	1	3	1	3	122422.5576	113536.8047	15692.86572	147635.0449	49206.28107	107153.4492	130859.1536	164674.5591	103203.8532	82653.01563	113482.7466	1	12429.71582	11533.03223	12659.1875	12959.05176	13146.1377	10565.91699	23826.23633	17171.9082	12037.14258	19129.86719	14545.81963
45	1	REV_Q7L8L6	 	 	 	reversed	2.5	764	86573	REVERSED.	6	6	1	2	4	2	4	2	4	2	57638.39063	49797.22754	6292.96228	47258.99121	18958.64087	49662.33887	54607.47949	44002.59082	44035.03516	59633.72949	47288.26934	4	22271.11279	24031.16577	27110.68091	30048.76099	17317.69379	26187.76074	36050.90942	27303.823	12042.4668	33810.94702	25617.53212
